,Person1,Person2,similarity
2512,TCGA-AR-A0U3,TCGA-AR-A24W,1.0
2513,TCGA-AR-A0U3,TCGA-AR-A2LO,1.0
2514,TCGA-AR-A0U4,TCGA-A2-A3XX,1.0
2515,TCGA-AR-A0U4,TCGA-A2-A4RX,1.0
2516,TCGA-AR-A0U4,TCGA-A2-A4S1,1.0
2517,TCGA-AR-A0U4,TCGA-A7-A26I,1.0
2518,TCGA-AR-A0U4,TCGA-A7-A4SD,1.0
2519,TCGA-AR-A0U4,TCGA-A7-A4SE,1.0
2520,TCGA-AR-A0U4,TCGA-A7-A5ZV,1.0
2521,TCGA-AR-A0U4,TCGA-A7-A6VV,1.0
2522,TCGA-AR-A0U4,TCGA-A7-A6VW,1.0
2523,TCGA-AR-A0U4,TCGA-A8-A07C,1.0
2524,TCGA-AR-A1AH,TCGA-A1-A0SO,1.0
2525,TCGA-AR-A1AH,TCGA-A2-A0T0,1.0
2526,TCGA-AR-A1AH,TCGA-A2-A1G1,1.0
2527,TCGA-AR-A1AH,TCGA-A7-A6VY,1.0
2528,TCGA-AR-A1AH,TCGA-AN-A04D,1.0
2529,TCGA-AR-A1AH,TCGA-AR-A0TS,1.0
2530,TCGA-AR-A1AH,TCGA-AR-A0U0,1.0
2531,TCGA-AR-A1AH,TCGA-B6-A1KF,1.0
2532,TCGA-AR-A1AH,TCGA-C8-A12K,1.0
2533,TCGA-AR-A1AH,TCGA-E2-A14N,1.0
2534,TCGA-AR-A1AI,TCGA-A2-A3XX,1.0
2535,TCGA-AR-A1AI,TCGA-A2-A4RX,1.0
2536,TCGA-AR-A1AI,TCGA-A2-A4S1,1.0
2537,TCGA-AR-A1AI,TCGA-A7-A26I,1.0
2538,TCGA-AR-A1AI,TCGA-A7-A4SD,1.0
2539,TCGA-AR-A1AI,TCGA-A7-A4SE,1.0
2540,TCGA-AR-A1AI,TCGA-A7-A5ZV,1.0
2541,TCGA-AR-A1AI,TCGA-A7-A6VV,1.0
2542,TCGA-AR-A1AI,TCGA-A7-A6VW,1.0
2543,TCGA-AR-A1AI,TCGA-A8-A07C,1.0
2544,TCGA-AR-A1AJ,TCGA-A7-A26F,1.0
2545,TCGA-AR-A1AJ,TCGA-AR-A1AY,1.0
2546,TCGA-AR-A1AJ,TCGA-AR-A2LR,1.0
2547,TCGA-AR-A1AJ,TCGA-BH-A0BG,1.0
2548,TCGA-AR-A1AK,TCGA-A7-A0CD,1.0
2549,TCGA-AR-A1AK,TCGA-AR-A1AP,1.0
2550,TCGA-AR-A1AK,TCGA-AR-A1AX,1.0
2551,TCGA-AR-A1AK,TCGA-AR-A24P,1.0
2552,TCGA-AR-A1AK,TCGA-AR-A252,1.0
2553,TCGA-AR-A1AK,TCGA-AR-A255,1.0
2554,TCGA-AR-A1AK,TCGA-AR-A2LE,1.0
2555,TCGA-AR-A1AK,TCGA-BH-A18K,1.0
2556,TCGA-AR-A1AK,TCGA-BH-A1ET,1.0
2557,TCGA-AR-A1AK,TCGA-BH-A1EU,1.0
2558,TCGA-AR-A1AL,TCGA-A2-A0SY,1.0
2559,TCGA-AR-A1AL,TCGA-AR-A0TW,1.0
2560,TCGA-AR-A1AL,TCGA-AR-A1AM,1.0
2561,TCGA-AR-A1AL,TCGA-BH-A18M,1.0
2562,TCGA-AR-A1AL,TCGA-C8-A133,1.0
2563,TCGA-AR-A1AM,TCGA-A2-A0SY,1.0
2564,TCGA-AR-A1AM,TCGA-AR-A0TW,1.0
2565,TCGA-AR-A1AM,TCGA-AR-A1AL,1.0
2566,TCGA-AR-A1AM,TCGA-BH-A18M,1.0
2567,TCGA-AR-A1AM,TCGA-C8-A133,1.0
2568,TCGA-AR-A1AN,TCGA-5L-AAT0,1.0
2569,TCGA-AR-A1AN,TCGA-A1-A0SD,1.0
2570,TCGA-AR-A1AN,TCGA-A1-A0SF,1.0
2571,TCGA-AR-A1AN,TCGA-A2-A4S0,1.0
2572,TCGA-AR-A1AN,TCGA-A7-A26J,1.0
2573,TCGA-AR-A1AN,TCGA-A7-A3J0,1.0
2574,TCGA-AR-A1AN,TCGA-A7-A3RF,1.0
2575,TCGA-AR-A1AN,TCGA-A7-A56D,1.0
2576,TCGA-AR-A1AN,TCGA-A8-A06Y,1.0
2577,TCGA-AR-A1AN,TCGA-A8-A07B,1.0
2578,TCGA-AR-A1AP,TCGA-A7-A0CD,1.0
2579,TCGA-AR-A1AP,TCGA-AR-A1AK,1.0
2580,TCGA-AR-A1AP,TCGA-AR-A1AX,1.0
2581,TCGA-AR-A1AP,TCGA-AR-A24P,1.0
2582,TCGA-AR-A1AP,TCGA-AR-A252,1.0
2583,TCGA-AR-A1AP,TCGA-AR-A255,1.0
2584,TCGA-AR-A1AP,TCGA-AR-A2LE,1.0
2585,TCGA-AR-A1AP,TCGA-BH-A18K,1.0
2586,TCGA-AR-A1AP,TCGA-BH-A1ET,1.0
2587,TCGA-AR-A1AP,TCGA-BH-A1EU,1.0
2588,TCGA-AR-A1AQ,TCGA-A2-A3XX,1.0
2589,TCGA-AR-A1AQ,TCGA-A2-A4RX,1.0
2590,TCGA-AR-A1AQ,TCGA-A2-A4S1,1.0
2591,TCGA-AR-A1AQ,TCGA-A7-A26I,1.0
2592,TCGA-AR-A1AQ,TCGA-A7-A4SD,1.0
2593,TCGA-AR-A1AQ,TCGA-A7-A4SE,1.0
2594,TCGA-AR-A1AQ,TCGA-A7-A5ZV,1.0
2595,TCGA-AR-A1AQ,TCGA-A7-A6VV,1.0
2596,TCGA-AR-A1AQ,TCGA-A7-A6VW,1.0
2597,TCGA-AR-A1AQ,TCGA-A8-A07C,1.0
2598,TCGA-AR-A1AS,TCGA-A8-A07P,1.0
2599,TCGA-AR-A1AS,TCGA-A8-A097,1.0
2600,TCGA-AR-A1AS,TCGA-A8-A09D,1.0
2601,TCGA-AR-A1AS,TCGA-AN-A0FT,1.0
2602,TCGA-AR-A1AS,TCGA-AR-A0TR,1.0
2603,TCGA-AR-A1AS,TCGA-AR-A0U3,1.0
2604,TCGA-AR-A1AS,TCGA-AR-A24L,1.0
2605,TCGA-AR-A1AS,TCGA-AR-A24V,1.0
2606,TCGA-AR-A1AS,TCGA-AR-A24W,1.0
2607,TCGA-AR-A1AS,TCGA-AR-A2LO,1.0
2608,TCGA-AR-A1AT,TCGA-A2-A3XV,1.0
2609,TCGA-AR-A1AT,TCGA-A7-A4SF,1.0
2610,TCGA-AR-A1AT,TCGA-A8-A08B,1.0
2611,TCGA-AR-A1AT,TCGA-A8-A094,1.0
2612,TCGA-AR-A1AT,TCGA-AN-A0FV,1.0
2613,TCGA-AR-A1AT,TCGA-C8-A12T,1.0
2614,TCGA-AR-A1AT,TCGA-C8-A1HF,1.0
2615,TCGA-AR-A1AT,TCGA-C8-A26Y,1.0
2616,TCGA-AR-A1AT,TCGA-D8-A1JG,1.0
2617,TCGA-AR-A1AT,TCGA-E9-A1RH,1.0
2618,TCGA-AR-A1AU,TCGA-AN-A04A,1.0
2619,TCGA-AR-A1AU,TCGA-AN-A0AS,1.0
2620,TCGA-AR-A1AU,TCGA-AN-A0FW,1.0
2621,TCGA-AR-A1AU,TCGA-AN-A0FZ,1.0
2622,TCGA-AR-A1AU,TCGA-AN-A0XN,1.0
2623,TCGA-AR-A1AU,TCGA-AN-A0XO,1.0
2624,TCGA-AR-A1AU,TCGA-AN-A0XP,1.0
2625,TCGA-AR-A1AU,TCGA-AN-A0XS,1.0
2626,TCGA-AR-A1AU,TCGA-AN-A0XT,1.0
2627,TCGA-AR-A1AU,TCGA-AN-A0XV,1.0
2628,TCGA-AR-A1AV,TCGA-AR-A0U1,1.0
2629,TCGA-AR-A1AV,TCGA-C8-A9FZ,1.0
2630,TCGA-AR-A1AW,TCGA-A7-A6VX,1.0
2631,TCGA-AR-A1AW,TCGA-A8-A076,1.0
2632,TCGA-AR-A1AW,TCGA-A8-A07S,1.0
2633,TCGA-AR-A1AW,TCGA-A8-A081,1.0
2634,TCGA-AR-A1AW,TCGA-A8-A08G,1.0
2635,TCGA-AR-A1AW,TCGA-A8-A08I,1.0
2636,TCGA-AR-A1AW,TCGA-A8-A096,1.0
2637,TCGA-AR-A1AW,TCGA-A8-A09I,1.0
2638,TCGA-AR-A1AW,TCGA-AN-A03Y,1.0
2639,TCGA-AR-A1AW,TCGA-AN-A0AK,1.0
2640,TCGA-AR-A1AX,TCGA-A7-A0CD,1.0
2641,TCGA-AR-A1AX,TCGA-AR-A1AK,1.0
2642,TCGA-AR-A1AX,TCGA-AR-A1AP,1.0
2643,TCGA-AR-A1AX,TCGA-AR-A24P,1.0
2644,TCGA-AR-A1AX,TCGA-AR-A252,1.0
2645,TCGA-AR-A1AX,TCGA-AR-A255,1.0
2646,TCGA-AR-A1AX,TCGA-AR-A2LE,1.0
2647,TCGA-AR-A1AX,TCGA-BH-A18K,1.0
2648,TCGA-AR-A1AX,TCGA-BH-A1ET,1.0
2649,TCGA-AR-A1AX,TCGA-BH-A1EU,1.0
2650,TCGA-AR-A1AY,TCGA-A7-A26F,1.0
2651,TCGA-AR-A1AY,TCGA-AR-A1AJ,1.0
2652,TCGA-AR-A1AY,TCGA-AR-A2LR,1.0
2653,TCGA-AR-A1AY,TCGA-BH-A0BG,1.0
2654,TCGA-AR-A24H,TCGA-A7-A6VX,1.0
2655,TCGA-AR-A24H,TCGA-A8-A076,1.0
2656,TCGA-AR-A24H,TCGA-A8-A07S,1.0
2657,TCGA-AR-A24H,TCGA-A8-A081,1.0
2658,TCGA-AR-A24H,TCGA-A8-A08G,1.0
2659,TCGA-AR-A24H,TCGA-A8-A08I,1.0
2660,TCGA-AR-A24H,TCGA-A8-A096,1.0
2661,TCGA-AR-A24H,TCGA-A8-A09I,1.0
2662,TCGA-AR-A24H,TCGA-AN-A03Y,1.0
2663,TCGA-AR-A24H,TCGA-AN-A0AK,1.0
2664,TCGA-AR-A24K,TCGA-A7-A6VX,1.0
2665,TCGA-AR-A24K,TCGA-A8-A076,1.0
2666,TCGA-AR-A24K,TCGA-A8-A07S,1.0
2667,TCGA-AR-A24K,TCGA-A8-A081,1.0
2668,TCGA-AR-A24K,TCGA-A8-A08G,1.0
2669,TCGA-AR-A24K,TCGA-A8-A08I,1.0
2670,TCGA-AR-A24K,TCGA-A8-A096,1.0
2671,TCGA-AR-A24K,TCGA-A8-A09I,1.0
2672,TCGA-AR-A24K,TCGA-AN-A03Y,1.0
2673,TCGA-AR-A24K,TCGA-AN-A0AK,1.0
2674,TCGA-AR-A24L,TCGA-A8-A07P,1.0
2675,TCGA-AR-A24L,TCGA-A8-A097,1.0
2676,TCGA-AR-A24L,TCGA-A8-A09D,1.0
2677,TCGA-AR-A24L,TCGA-AN-A0FT,1.0
2678,TCGA-AR-A24L,TCGA-AR-A0TR,1.0
2679,TCGA-AR-A24L,TCGA-AR-A0U3,1.0
2680,TCGA-AR-A24L,TCGA-AR-A1AS,1.0
2681,TCGA-AR-A24L,TCGA-AR-A24V,1.0
2682,TCGA-AR-A24L,TCGA-AR-A24W,1.0
2683,TCGA-AR-A24L,TCGA-AR-A2LO,1.0
2684,TCGA-AR-A24M,TCGA-AN-A04A,1.0
2685,TCGA-AR-A24M,TCGA-AN-A0AS,1.0
2686,TCGA-AR-A24M,TCGA-AN-A0FW,1.0
2687,TCGA-AR-A24M,TCGA-AN-A0FZ,1.0
2688,TCGA-AR-A24M,TCGA-AN-A0XN,1.0
2689,TCGA-AR-A24M,TCGA-AN-A0XO,1.0
2690,TCGA-AR-A24M,TCGA-AN-A0XP,1.0
2691,TCGA-AR-A24M,TCGA-AN-A0XS,1.0
2692,TCGA-AR-A24M,TCGA-AN-A0XT,1.0
2693,TCGA-AR-A24M,TCGA-AN-A0XV,1.0
2694,TCGA-AR-A24N,TCGA-AR-A24S,1.0
2695,TCGA-AR-A24O,TCGA-A2-A4S2,1.0
2696,TCGA-AR-A24O,TCGA-AO-A03L,1.0
2697,TCGA-AR-A24O,TCGA-B6-A0RV,1.0
2698,TCGA-AR-A24P,TCGA-A7-A0CD,1.0
2699,TCGA-AR-A24P,TCGA-AR-A1AK,1.0
2700,TCGA-AR-A24P,TCGA-AR-A1AP,1.0
2701,TCGA-AR-A24P,TCGA-AR-A1AX,1.0
2702,TCGA-AR-A24P,TCGA-AR-A252,1.0
2703,TCGA-AR-A24P,TCGA-AR-A255,1.0
2704,TCGA-AR-A24P,TCGA-AR-A2LE,1.0
2705,TCGA-AR-A24P,TCGA-BH-A18K,1.0
2706,TCGA-AR-A24P,TCGA-BH-A1ET,1.0
2707,TCGA-AR-A24P,TCGA-BH-A1EU,1.0
2708,TCGA-AR-A24Q,TCGA-C8-A27B,1.0
2709,TCGA-AR-A24Q,TCGA-D8-A142,1.0
2710,TCGA-AR-A24Q,TCGA-E9-A5FL,1.0
2711,TCGA-AR-A24S,TCGA-AR-A24N,1.0
2712,TCGA-AR-A24T,TCGA-AC-A3EH,1.0
2713,TCGA-AR-A24T,TCGA-C8-A1HO,1.0
2714,TCGA-AR-A24T,TCGA-E9-A3Q9,1.0
2715,TCGA-AR-A24U,TCGA-AR-A0TX,1.0
2716,TCGA-AR-A24U,TCGA-C8-A26X,1.0
2717,TCGA-AR-A24U,TCGA-C8-A275,1.0
2718,TCGA-AR-A24V,TCGA-A8-A07P,1.0
2719,TCGA-AR-A24V,TCGA-A8-A097,1.0
2720,TCGA-AR-A24V,TCGA-A8-A09D,1.0
2721,TCGA-AR-A24V,TCGA-AN-A0FT,1.0
2722,TCGA-AR-A24V,TCGA-AR-A0TR,1.0
2723,TCGA-AR-A24V,TCGA-AR-A0U3,1.0
2724,TCGA-AR-A24V,TCGA-AR-A1AS,1.0
2725,TCGA-AR-A24V,TCGA-AR-A24L,1.0
2726,TCGA-AR-A24V,TCGA-AR-A24W,1.0
2727,TCGA-AR-A24V,TCGA-AR-A2LO,1.0
2728,TCGA-AR-A24W,TCGA-A8-A07P,1.0
2729,TCGA-AR-A24W,TCGA-A8-A097,1.0
2730,TCGA-AR-A24W,TCGA-A8-A09D,1.0
2731,TCGA-AR-A24W,TCGA-AN-A0FT,1.0
2732,TCGA-AR-A24W,TCGA-AR-A0TR,1.0
2733,TCGA-AR-A24W,TCGA-AR-A0U3,1.0
2734,TCGA-AR-A24W,TCGA-AR-A1AS,1.0
2735,TCGA-AR-A24W,TCGA-AR-A24L,1.0
2736,TCGA-AR-A24W,TCGA-AR-A24V,1.0
2737,TCGA-AR-A24W,TCGA-AR-A2LO,1.0
2738,TCGA-AR-A24X,TCGA-5L-AAT0,1.0
2739,TCGA-AR-A24X,TCGA-A1-A0SD,1.0
2740,TCGA-AR-A24X,TCGA-A1-A0SF,1.0
2741,TCGA-AR-A24X,TCGA-A2-A4S0,1.0
2742,TCGA-AR-A24X,TCGA-A7-A26J,1.0
2743,TCGA-AR-A24X,TCGA-A7-A3J0,1.0
2744,TCGA-AR-A24X,TCGA-A7-A3RF,1.0
2745,TCGA-AR-A24X,TCGA-A7-A56D,1.0
2746,TCGA-AR-A24X,TCGA-A8-A06Y,1.0
2747,TCGA-AR-A24X,TCGA-A8-A07B,1.0
2748,TCGA-AR-A24Z,TCGA-A7-A6VX,1.0
2749,TCGA-AR-A24Z,TCGA-A8-A076,1.0
2750,TCGA-AR-A24Z,TCGA-A8-A07S,1.0
2751,TCGA-AR-A24Z,TCGA-A8-A081,1.0
2752,TCGA-AR-A24Z,TCGA-A8-A08G,1.0
2753,TCGA-AR-A24Z,TCGA-A8-A08I,1.0
2754,TCGA-AR-A24Z,TCGA-A8-A096,1.0
2755,TCGA-AR-A24Z,TCGA-A8-A09I,1.0
2756,TCGA-AR-A24Z,TCGA-AN-A03Y,1.0
2757,TCGA-AR-A24Z,TCGA-AN-A0AK,1.0
2758,TCGA-AR-A250,TCGA-A7-A6VX,1.0
2759,TCGA-AR-A250,TCGA-A8-A076,1.0
2760,TCGA-AR-A250,TCGA-A8-A07S,1.0
2761,TCGA-AR-A250,TCGA-A8-A081,1.0
2762,TCGA-AR-A250,TCGA-A8-A08G,1.0
2763,TCGA-AR-A250,TCGA-A8-A08I,1.0
2764,TCGA-AR-A250,TCGA-A8-A096,1.0
2765,TCGA-AR-A250,TCGA-A8-A09I,1.0
2766,TCGA-AR-A250,TCGA-AN-A03Y,1.0
2767,TCGA-AR-A250,TCGA-AN-A0AK,1.0
2768,TCGA-AR-A251,TCGA-C8-A131,1.0
2769,TCGA-AR-A251,TCGA-E2-A14X,1.0
2770,TCGA-AR-A252,TCGA-A7-A0CD,1.0
2771,TCGA-AR-A252,TCGA-AR-A1AK,1.0
2772,TCGA-AR-A252,TCGA-AR-A1AP,1.0
2773,TCGA-AR-A252,TCGA-AR-A1AX,1.0
2774,TCGA-AR-A252,TCGA-AR-A24P,1.0
2775,TCGA-AR-A252,TCGA-AR-A255,1.0
2776,TCGA-AR-A252,TCGA-AR-A2LE,1.0
2777,TCGA-AR-A252,TCGA-BH-A18K,1.0
2778,TCGA-AR-A252,TCGA-BH-A1ET,1.0
2779,TCGA-AR-A252,TCGA-BH-A1EU,1.0
2780,TCGA-AR-A254,TCGA-C8-A138,1.0
2781,TCGA-AR-A254,TCGA-C8-A278,1.0
2782,TCGA-AR-A254,TCGA-C8-A8HP,1.0
2783,TCGA-AR-A254,TCGA-E2-A1B0,1.0
2784,TCGA-AR-A255,TCGA-A7-A0CD,1.0
2785,TCGA-AR-A255,TCGA-AR-A1AK,1.0
2786,TCGA-AR-A255,TCGA-AR-A1AP,1.0
2787,TCGA-AR-A255,TCGA-AR-A1AX,1.0
2788,TCGA-AR-A255,TCGA-AR-A24P,1.0
2789,TCGA-AR-A255,TCGA-AR-A252,1.0
2790,TCGA-AR-A255,TCGA-AR-A2LE,1.0
2791,TCGA-AR-A255,TCGA-BH-A18K,1.0
2792,TCGA-AR-A255,TCGA-BH-A1ET,1.0
2793,TCGA-AR-A255,TCGA-BH-A1EU,1.0
2794,TCGA-AR-A256,TCGA-A2-A3XX,1.0
2795,TCGA-AR-A256,TCGA-A2-A4RX,1.0
2796,TCGA-AR-A256,TCGA-A2-A4S1,1.0
2797,TCGA-AR-A256,TCGA-A7-A26I,1.0
2798,TCGA-AR-A256,TCGA-A7-A4SD,1.0
2799,TCGA-AR-A256,TCGA-A7-A4SE,1.0
2800,TCGA-AR-A256,TCGA-A7-A5ZV,1.0
2801,TCGA-AR-A256,TCGA-A7-A6VV,1.0
2802,TCGA-AR-A256,TCGA-A7-A6VW,1.0
2803,TCGA-AR-A256,TCGA-A8-A07C,1.0
2804,TCGA-AR-A2LE,TCGA-A7-A0CD,1.0
2805,TCGA-AR-A2LE,TCGA-AR-A1AK,1.0
2806,TCGA-AR-A2LE,TCGA-AR-A1AP,1.0
2807,TCGA-AR-A2LE,TCGA-AR-A1AX,1.0
2808,TCGA-AR-A2LE,TCGA-AR-A24P,1.0
2809,TCGA-AR-A2LE,TCGA-AR-A252,1.0
2810,TCGA-AR-A2LE,TCGA-AR-A255,1.0
2811,TCGA-AR-A2LE,TCGA-BH-A18K,1.0
2812,TCGA-AR-A2LE,TCGA-BH-A1ET,1.0
2813,TCGA-AR-A2LE,TCGA-BH-A1EU,1.0
2814,TCGA-AR-A2LJ,TCGA-AC-A3W6,1.0
2815,TCGA-AR-A2LJ,TCGA-EW-A424,1.0
2816,TCGA-AR-A2LK,TCGA-A8-A06Q,1.0
2817,TCGA-AR-A2LK,TCGA-C8-A130,1.0
2818,TCGA-AR-A2LK,TCGA-C8-A26V,1.0
2819,TCGA-AR-A2LL,TCGA-A8-A06X,1.0
2820,TCGA-AR-A2LL,TCGA-A8-A06Z,1.0
2821,TCGA-AR-A2LL,TCGA-A8-A09Z,1.0
2822,TCGA-AR-A2LL,TCGA-AN-A0AJ,1.0
2823,TCGA-AR-A2LN,TCGA-5L-AAT0,1.0
2824,TCGA-AR-A2LN,TCGA-A1-A0SD,1.0
2825,TCGA-AR-A2LN,TCGA-A1-A0SF,1.0
2826,TCGA-AR-A2LN,TCGA-A2-A4S0,1.0
2827,TCGA-AR-A2LN,TCGA-A7-A26J,1.0
2828,TCGA-AR-A2LN,TCGA-A7-A3J0,1.0
2829,TCGA-AR-A2LN,TCGA-A7-A3RF,1.0
2830,TCGA-AR-A2LN,TCGA-A7-A56D,1.0
2831,TCGA-AR-A2LN,TCGA-A8-A06Y,1.0
2832,TCGA-AR-A2LN,TCGA-A8-A07B,1.0
2833,TCGA-AR-A2LO,TCGA-A8-A07P,1.0
2834,TCGA-AR-A2LO,TCGA-A8-A097,1.0
2835,TCGA-AR-A2LO,TCGA-A8-A09D,1.0
2836,TCGA-AR-A2LO,TCGA-AN-A0FT,1.0
2837,TCGA-AR-A2LO,TCGA-AR-A0TR,1.0
2838,TCGA-AR-A2LO,TCGA-AR-A0U3,1.0
2839,TCGA-AR-A2LO,TCGA-AR-A1AS,1.0
2840,TCGA-AR-A2LO,TCGA-AR-A24L,1.0
2841,TCGA-AR-A2LO,TCGA-AR-A24V,1.0
2842,TCGA-AR-A2LO,TCGA-AR-A24W,1.0
2843,TCGA-AR-A2LQ,TCGA-OL-A97C,1.0
2844,TCGA-AR-A2LQ,TCGA-PL-A8LY,1.0
2845,TCGA-AR-A2LR,TCGA-A7-A26F,1.0
2846,TCGA-AR-A2LR,TCGA-AR-A1AJ,1.0
2847,TCGA-AR-A2LR,TCGA-AR-A1AY,1.0
2848,TCGA-AR-A2LR,TCGA-BH-A0BG,1.0
2849,TCGA-AR-A5QM,TCGA-5L-AAT0,1.0
2850,TCGA-AR-A5QM,TCGA-A1-A0SD,1.0
2851,TCGA-AR-A5QM,TCGA-A1-A0SF,1.0
2852,TCGA-AR-A5QM,TCGA-A2-A4S0,1.0
2853,TCGA-AR-A5QM,TCGA-A7-A26J,1.0
2854,TCGA-AR-A5QM,TCGA-A7-A3J0,1.0
2855,TCGA-AR-A5QM,TCGA-A7-A3RF,1.0
2856,TCGA-AR-A5QM,TCGA-A7-A56D,1.0
2857,TCGA-AR-A5QM,TCGA-A8-A06Y,1.0
2858,TCGA-AR-A5QM,TCGA-A8-A07B,1.0
2859,TCGA-AR-A5QN,TCGA-AO-A0J9,1.0
2860,TCGA-AR-A5QN,TCGA-AO-A0JA,1.0
2861,TCGA-AR-A5QN,TCGA-BH-A0BC,1.0
2862,TCGA-AR-A5QN,TCGA-E2-A2P5,1.0
2863,TCGA-AR-A5QN,TCGA-E2-A3DX,1.0
2864,TCGA-AR-A5QN,TCGA-E9-A1R3,1.0
2865,TCGA-AR-A5QN,TCGA-E9-A5FK,1.0
2866,TCGA-AR-A5QP,TCGA-A8-A07P,1.0
2867,TCGA-AR-A5QP,TCGA-A8-A097,1.0
2868,TCGA-AR-A5QP,TCGA-A8-A09D,1.0
2869,TCGA-AR-A5QP,TCGA-AN-A0FT,1.0
2870,TCGA-AR-A5QP,TCGA-AR-A0TR,1.0
2871,TCGA-AR-A5QP,TCGA-AR-A0U3,1.0
2872,TCGA-AR-A5QP,TCGA-AR-A1AS,1.0
2873,TCGA-AR-A5QP,TCGA-AR-A24L,1.0
2874,TCGA-AR-A5QP,TCGA-AR-A24V,1.0
2875,TCGA-AR-A5QP,TCGA-AR-A24W,1.0
2876,TCGA-AR-A5QQ,TCGA-B6-A0RT,1.0
2877,TCGA-B6-A0I1,TCGA-A2-A3XX,1.0
2878,TCGA-B6-A0I1,TCGA-A2-A4RX,1.0
2879,TCGA-B6-A0I1,TCGA-A2-A4S1,1.0
2880,TCGA-B6-A0I1,TCGA-A7-A26I,1.0
2881,TCGA-B6-A0I1,TCGA-A7-A4SD,1.0
2882,TCGA-B6-A0I1,TCGA-A7-A4SE,1.0
2883,TCGA-B6-A0I1,TCGA-A7-A5ZV,1.0
2884,TCGA-B6-A0I1,TCGA-A7-A6VV,1.0
2885,TCGA-B6-A0I1,TCGA-A7-A6VW,1.0
2886,TCGA-B6-A0I1,TCGA-A8-A07C,1.0
2887,TCGA-B6-A0I2,TCGA-A2-A0SX,1.0
2888,TCGA-B6-A0I2,TCGA-AO-A0J4,1.0
2889,TCGA-B6-A0I2,TCGA-B6-A0RU,1.0
2890,TCGA-B6-A0I2,TCGA-B6-A402,1.0
2891,TCGA-B6-A0I2,TCGA-BH-A0B9,1.0
2892,TCGA-B6-A0I2,TCGA-BH-A0E6,1.0
2893,TCGA-B6-A0I2,TCGA-BH-A0WA,1.0
2894,TCGA-B6-A0I5,TCGA-B6-A0IG,1.0
2895,TCGA-B6-A0I5,TCGA-B6-A0WZ,1.0
2896,TCGA-B6-A0I5,TCGA-B6-A0X4,1.0
2897,TCGA-B6-A0I5,TCGA-BH-A18N,1.0
2898,TCGA-B6-A0I5,TCGA-BH-A1EW,1.0
2899,TCGA-B6-A0I5,TCGA-BH-A1EX,1.0
2900,TCGA-B6-A0I5,TCGA-BH-A1FB,1.0
2901,TCGA-B6-A0I5,TCGA-BH-A1FL,1.0
2902,TCGA-B6-A0I5,TCGA-GM-A2DA,1.0
2903,TCGA-B6-A0IA,TCGA-A1-A0SH,1.0
2904,TCGA-B6-A0IA,TCGA-A2-A04V,1.0
2905,TCGA-B6-A0IA,TCGA-A2-A0CT,1.0
2906,TCGA-B6-A0IA,TCGA-A2-A0ES,1.0
2907,TCGA-B6-A0IA,TCGA-A2-A0T4,1.0
2908,TCGA-B6-A0IA,TCGA-A2-A0T5,1.0
2909,TCGA-B6-A0IA,TCGA-A2-A1FZ,1.0
2910,TCGA-B6-A0IA,TCGA-A7-A0CG,1.0
2911,TCGA-B6-A0IA,TCGA-A7-A0CH,1.0
2912,TCGA-B6-A0IA,TCGA-A7-A0D9,1.0
2913,TCGA-B6-A0IE,TCGA-B6-A0IH,1.0
2914,TCGA-B6-A0IE,TCGA-B6-A0WY,1.0
2915,TCGA-B6-A0IG,TCGA-B6-A0I5,1.0
2916,TCGA-B6-A0IG,TCGA-B6-A0WZ,1.0
2917,TCGA-B6-A0IG,TCGA-B6-A0X4,1.0
2918,TCGA-B6-A0IG,TCGA-BH-A18N,1.0
2919,TCGA-B6-A0IG,TCGA-BH-A1EW,1.0
2920,TCGA-B6-A0IG,TCGA-BH-A1EX,1.0
2921,TCGA-B6-A0IG,TCGA-BH-A1FB,1.0
2922,TCGA-B6-A0IG,TCGA-BH-A1FL,1.0
2923,TCGA-B6-A0IG,TCGA-GM-A2DA,1.0
2924,TCGA-B6-A0IH,TCGA-B6-A0IE,1.0
2925,TCGA-B6-A0IH,TCGA-B6-A0WY,1.0
2926,TCGA-B6-A0IM,TCGA-A2-A0T6,1.0
2927,TCGA-B6-A0IM,TCGA-AC-A2B8,1.0
2928,TCGA-B6-A0IM,TCGA-B6-A0RG,1.0
2929,TCGA-B6-A0IM,TCGA-B6-A40C,1.0
2930,TCGA-B6-A0IM,TCGA-BH-A0DP,1.0
2931,TCGA-B6-A0IM,TCGA-E2-A10A,1.0
2932,TCGA-B6-A0IM,TCGA-EW-A1J5,1.0
2933,TCGA-B6-A0IO,TCGA-A1-A0SH,1.0
2934,TCGA-B6-A0IO,TCGA-A2-A04V,1.0
2935,TCGA-B6-A0IO,TCGA-A2-A0CT,1.0
2936,TCGA-B6-A0IO,TCGA-A2-A0ES,1.0
2937,TCGA-B6-A0IO,TCGA-A2-A0T4,1.0
2938,TCGA-B6-A0IO,TCGA-A2-A0T5,1.0
2939,TCGA-B6-A0IO,TCGA-A2-A1FZ,1.0
2940,TCGA-B6-A0IO,TCGA-A7-A0CG,1.0
2941,TCGA-B6-A0IO,TCGA-A7-A0CH,1.0
2942,TCGA-B6-A0IO,TCGA-A7-A0D9,1.0
2943,TCGA-B6-A0IP,TCGA-A1-A0SE,1.0
2944,TCGA-B6-A0IP,TCGA-A2-A04N,1.0
2945,TCGA-B6-A0IP,TCGA-A2-A0CP,1.0
